Item_ID,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Yrs_since_inception,Outlet_Size,Outlet_Location_Type,Outlet_Type,Sales
6026,17.35,Low Fat,Household,176.7712,OUT017,9,Medium,Tier 2,Supermarket Type1,2812.3392
6027,14.1,Low Fat,Snack Foods,198.8084,OUT010,18,Medium,Tier 3,Grocery Store,992.042
6028,19.2,Regular,Starchy Foods,226.6062,OUT017,9,Medium,Tier 2,Supermarket Type1,5191.2426
6029,15.6,Low Fat,Frozen Foods,78.067,OUT049,17,Medium,Tier 1,Supermarket Type1,1148.505
6030,20.5,Low Fat,Others,154.134,OUT017,9,Medium,Tier 2,Supermarket Type1,2909.546
6031,10.6,Low Fat,Breads,41.4454,OUT035,12,Small,Tier 2,Supermarket Type1,1468.089
6032,15.1,Regular,Fruits and Vegetables,143.3786,OUT035,12,Small,Tier 2,Supermarket Type1,1733.7432
6033,7.035,Low Fat,Frozen Foods,264.691,OUT018,7,Medium,Tier 3,Supermarket Type2,5785.802
6034,16,Low Fat,Dairy,142.4154,OUT017,9,Medium,Tier 2,Supermarket Type1,1985.4156
6035,13.65,Regular,Frozen Foods,262.6936,OUT046,19,Small,Tier 1,Supermarket Type1,4175.8976
6036,18.85,Low Fat,Household,246.7144,OUT013,29,High,Tier 3,Supermarket Type1,6615.3888
6037,6.115,Regular,Soft Drinks,190.353,OUT035,12,Small,Tier 2,Supermarket Type1,569.259
6038,8.96,Regular,Fruits and Vegetables,196.5768,OUT018,7,Medium,Tier 3,Supermarket Type2,2759.0752
6039,19.6,Low Fat,Snack Foods,165.9526,OUT035,12,Small,Tier 2,Supermarket Type1,2631.2416
6040,9.195,Low Fat,Snack Foods,182.2634,OUT010,18,Medium,Tier 3,Grocery Store,363.5268
6041,8.97,Low Fat,Household,52.7956,OUT046,19,Small,Tier 1,Supermarket Type1,1037.3164
6042,12.35,Low Fat,Household,117.1124,OUT010,18,Medium,Tier 3,Grocery Store,355.5372
6043,9.3,Low Fat,Frozen Foods,183.9292,OUT049,17,Medium,Tier 1,Supermarket Type1,3283.7256
6044,17.7,Regular,Frozen Foods,162.421,OUT035,12,Small,Tier 2,Supermarket Type1,1468.089
6045,7.27,Low Fat,Soft Drinks,111.9518,OUT049,17,Medium,Tier 1,Supermarket Type1,1138.518
6046,20.7,Regular,Dairy,92.8436,OUT010,18,Medium,Tier 3,Grocery Store,189.0872
6047,16.1,Regular,Frozen Foods,32.8558,OUT013,29,High,Tier 3,Supermarket Type1,339.558
6048,20.75,Low Fat,Breakfast,193.3478,OUT013,29,High,Tier 3,Supermarket Type1,6006.1818
6049,20.2,Low Fat,Household,123.6046,OUT046,19,Small,Tier 1,Supermarket Type1,2988.1104
6050,5.51,Low Fat,Health and Hygiene,98.5726,OUT017,9,Medium,Tier 2,Supermarket Type1,1761.7068
6051,20.2,Regular,Fruits and Vegetables,129.0678,OUT017,9,Medium,Tier 2,Supermarket Type1,3560.6984
6052,14.7,Low Fat,Fruits and Vegetables,48.5034,OUT018,7,Medium,Tier 3,Supermarket Type2,874.8612
6053,20,Regular,Baking Goods,168.5132,OUT035,12,Small,Tier 2,Supermarket Type1,2874.9244
6054,17.1,Low Fat,Household,112.986,OUT010,18,Medium,Tier 3,Grocery Store,113.186
6055,11.5,Low Fat,Health and Hygiene,132.6626,OUT010,18,Medium,Tier 3,Grocery Store,262.3252
6056,11.15,Regular,Baking Goods,104.4648,OUT018,7,Medium,Tier 3,Supermarket Type2,2181.1608
6057,16.2,Low Fat,Frozen Foods,43.3454,OUT049,17,Medium,Tier 1,Supermarket Type1,503.3448
6058,16.1,Low Fat,Fruits and Vegetables,76.0328,OUT049,17,Medium,Tier 1,Supermarket Type1,1853.5872
6059,15,Regular,Canned,59.4904,OUT018,7,Medium,Tier 3,Supermarket Type2,644.4944
6060,12.8,Low Fat,Starchy Foods,263.0252,OUT013,29,High,Tier 3,Supermarket Type1,2885.5772
6061,5.985,Low Fat,Frozen Foods,125.2678,OUT035,12,Small,Tier 2,Supermarket Type1,1017.3424
6062,19.35,Regular,Fruits and Vegetables,120.3098,OUT035,12,Small,Tier 2,Supermarket Type1,2530.7058
6063,16.6,Low Fat,Health and Hygiene,109.8596,OUT018,7,Medium,Tier 3,Supermarket Type2,1617.894
6064,11.5,Low Fat,Fruits and Vegetables,189.253,OUT049,17,Medium,Tier 1,Supermarket Type1,1328.271
6065,8.88,Low Fat,Household,207.727,OUT010,18,Medium,Tier 3,Grocery Store,209.727
6066,11.6,Low Fat,Canned,177.9686,OUT046,19,Small,Tier 1,Supermarket Type1,1244.3802
6067,9.8,Low Fat,Baking Goods,101.7016,OUT017,9,Medium,Tier 2,Supermarket Type1,1518.024
6068,9.395,Regular,Fruits and Vegetables,139.1838,OUT045,14,Medium,Tier 2,Supermarket Type1,1685.8056
6069,12.3,Low Fat,Frozen Foods,193.3162,OUT046,19,Small,Tier 1,Supermarket Type1,3078.6592
6070,16.1,Low Fat,Soft Drinks,192.6846,OUT046,19,Small,Tier 1,Supermarket Type1,2866.269
6071,19.1,Regular,Fruits and Vegetables,147.5418,OUT010,18,Medium,Tier 3,Grocery Store,294.2836
6072,8.43,Low Fat,Household,174.0422,OUT049,17,Medium,Tier 1,Supermarket Type1,2069.3064
6073,14.5,Regular,Breads,260.4594,OUT010,18,Medium,Tier 3,Grocery Store,1046.6376
6074,8.27,Regular,Soft Drinks,184.8924,OUT046,19,Small,Tier 1,Supermarket Type1,4442.2176
6075,7.02,Low Fat,Fruits and Vegetables,148.0734,OUT017,9,Medium,Tier 2,Supermarket Type1,1930.1542
6076,20,Regular,Frozen Foods,128.0678,OUT045,14,Medium,Tier 2,Supermarket Type1,1780.3492
6077,7.81,Low Fat,Soft Drinks,246.0486,OUT045,14,Medium,Tier 2,Supermarket Type1,7086.1094
6078,13.1,Low Fat,Others,189.853,OUT013,29,High,Tier 3,Supermarket Type1,3415.554
6079,15.2,Low Fat,Canned,216.5824,OUT045,14,Medium,Tier 2,Supermarket Type1,5241.1776
6080,10.8,Low Fat,Hard Drinks,74.738,OUT046,19,Small,Tier 1,Supermarket Type1,1025.332
6081,12.6,Low Fat,Seafood,50.7982,OUT035,12,Small,Tier 2,Supermarket Type1,473.3838
6082,12.15,Low Fat,Household,115.015,OUT049,17,Medium,Tier 1,Supermarket Type1,2912.875
6083,7.42,Low Fat,Snack Foods,248.9092,OUT045,14,Medium,Tier 2,Supermarket Type1,5976.2208
6084,6.885,Regular,Canned,111.4228,OUT017,9,Medium,Tier 2,Supermarket Type1,2984.1156
6085,20.25,Low Fat,Household,246.446,OUT017,9,Medium,Tier 2,Supermarket Type1,3695.19
6086,15.3,Regular,Canned,214.0218,OUT045,14,Medium,Tier 2,Supermarket Type1,1068.609
6087,9.21,Low Fat,Fruits and Vegetables,122.4414,OUT049,17,Medium,Tier 1,Supermarket Type1,1583.9382
6088,15.6,Low Fat,Snack Foods,220.4798,OUT018,7,Medium,Tier 3,Supermarket Type2,661.1394
6089,15.35,Low Fat,Frozen Foods,62.7168,OUT049,17,Medium,Tier 1,Supermarket Type1,958.752
6090,12.15,Regular,Fruits and Vegetables,190.3872,OUT045,14,Medium,Tier 2,Supermarket Type1,2836.308
6091,11.395,Low Fat,Health and Hygiene,50.3034,OUT049,17,Medium,Tier 1,Supermarket Type1,972.068
6092,17.1,Low Fat,Fruits and Vegetables,111.9886,OUT046,19,Small,Tier 1,Supermarket Type1,3002.0922
6093,18.85,Regular,Dairy,119.044,OUT035,12,Small,Tier 2,Supermarket Type1,1198.44
6094,19.6,Low Fat,Household,251.9698,OUT046,19,Small,Tier 1,Supermarket Type1,4566.0564
6095,11.3,Regular,Frozen Foods,258.1962,OUT017,9,Medium,Tier 2,Supermarket Type1,4402.9354
6096,5.785,Regular,Fruits and Vegetables,260.7252,OUT046,19,Small,Tier 1,Supermarket Type1,6033.4796
6097,5.82,Regular,Fruits and Vegetables,257.633,OUT013,29,High,Tier 3,Supermarket Type1,1537.998
6098,9,Low Fat,Snack Foods,168.0816,OUT018,7,Medium,Tier 3,Supermarket Type2,2181.1608
6099,7.895,Regular,Breakfast,59.2588,OUT035,12,Small,Tier 2,Supermarket Type1,801.6232
6100,13.8,Low Fat,Dairy,247.4802,OUT045,14,Medium,Tier 2,Supermarket Type1,1474.0812
6101,5.44,Low Fat,Dairy,238.7538,OUT049,17,Medium,Tier 1,Supermarket Type1,3605.307
6102,16.7,Low Fat,Fruits and Vegetables,109.8912,OUT013,29,High,Tier 3,Supermarket Type1,873.5296
6103,19.85,Low Fat,Household,46.9376,OUT013,29,High,Tier 3,Supermarket Type1,575.2512
6104,10.395,Regular,Baking Goods,49.0008,OUT017,9,Medium,Tier 2,Supermarket Type1,860.2136
6105,15.1,Low Fat,Household,237.9248,OUT049,17,Medium,Tier 1,Supermarket Type1,2133.2232
6106,20.5,Low Fat,Fruits and Vegetables,121.2756,OUT018,7,Medium,Tier 3,Supermarket Type2,2181.1608
6107,15.6,Low Fat,Snack Foods,124.9704,OUT045,14,Medium,Tier 2,Supermarket Type1,2253.0672
6108,16.75,Regular,Soft Drinks,39.9822,OUT035,12,Small,Tier 2,Supermarket Type1,746.3618
6109,10.85,Low Fat,Snack Foods,104.9622,OUT018,7,Medium,Tier 3,Supermarket Type2,1482.0708
6110,16.2,Regular,Frozen Foods,98.6726,OUT017,9,Medium,Tier 2,Supermarket Type1,1272.3438
6111,7.72,Regular,Fruits and Vegetables,116.6466,OUT010,18,Medium,Tier 3,Grocery Store,117.8466
6112,5.785,Regular,Snack Foods,180.466,OUT013,29,High,Tier 3,Supermarket Type1,719.064
6113,15.2,Low Fat,Canned,216.3824,OUT035,12,Small,Tier 2,Supermarket Type1,6114.7072
6114,13.1,Regular,Frozen Foods,196.3768,OUT035,12,Small,Tier 2,Supermarket Type1,2167.8448
6115,6.32,Low Fat,Meat,41.0822,OUT013,29,High,Tier 3,Supermarket Type1,942.7728
6116,17.85,Low Fat,Snack Foods,124.902,OUT013,29,High,Tier 3,Supermarket Type1,1897.53
6117,13.85,Low Fat,Soft Drinks,141.7154,OUT013,29,High,Tier 3,Supermarket Type1,2978.1234
6118,5.78,Low Fat,Soft Drinks,147.3102,OUT018,7,Medium,Tier 3,Supermarket Type2,2332.9632
6119,6.885,Regular,Canned,108.5228,OUT045,14,Medium,Tier 2,Supermarket Type1,1989.4104
6120,8.42,Low Fat,Household,216.0192,OUT035,12,Small,Tier 2,Supermarket Type1,2372.9112
6121,7.63,Low Fat,Soft Drinks,94.6436,OUT017,9,Medium,Tier 2,Supermarket Type1,1607.2412
6122,10.5,Regular,Starchy Foods,80.896,OUT017,9,Medium,Tier 2,Supermarket Type1,958.752
6123,7.575,Low Fat,Dairy,197.7768,OUT010,18,Medium,Tier 3,Grocery Store,197.0768
6124,13.5,Regular,Snack Foods,81.396,OUT013,29,High,Tier 3,Supermarket Type1,1198.44
6125,12.15,Low Fat,Starchy Foods,120.244,OUT045,14,Medium,Tier 2,Supermarket Type1,2277.036
6126,5.405,Regular,Canned,197.7742,OUT035,12,Small,Tier 2,Supermarket Type1,796.2968
6127,7.435,Low Fat,Starchy Foods,208.7638,OUT046,19,Small,Tier 1,Supermarket Type1,3105.957
6128,4.635,Low Fat,Breads,127.0994,OUT045,14,Medium,Tier 2,Supermarket Type1,2826.9868
6129,8.96,Regular,Fruits and Vegetables,197.7768,OUT045,14,Medium,Tier 2,Supermarket Type1,3153.2288
6130,18.35,Low Fat,Household,191.9504,OUT018,7,Medium,Tier 3,Supermarket Type2,5369.0112
6131,11.65,Regular,Baking Goods,173.5422,OUT049,17,Medium,Tier 1,Supermarket Type1,3448.844
6132,10.5,Low Fat,Frozen Foods,121.3098,OUT049,17,Medium,Tier 1,Supermarket Type1,1446.1176
6133,7.39,Low Fat,Health and Hygiene,140.7812,OUT018,7,Medium,Tier 3,Supermarket Type2,1567.2932
6134,14,Low Fat,Fruits and Vegetables,215.7192,OUT046,19,Small,Tier 1,Supermarket Type1,1078.596
6135,18.5,Regular,Dairy,145.8102,OUT010,18,Medium,Tier 3,Grocery Store,291.6204
6136,13.65,Regular,Snack Foods,79.6302,OUT045,14,Medium,Tier 2,Supermarket Type1,554.6114
6137,14.15,Low Fat,Snack Foods,244.1828,OUT045,14,Medium,Tier 2,Supermarket Type1,731.0484
6138,10.1,Regular,Fruits and Vegetables,225.6088,OUT017,9,Medium,Tier 2,Supermarket Type1,4250.4672
6139,10.1,Low Fat,Canned,117.615,OUT018,7,Medium,Tier 3,Supermarket Type2,1514.695
6140,13.85,Low Fat,Hard Drinks,115.0492,OUT049,17,Medium,Tier 1,Supermarket Type1,4054.722
6141,13.1,Regular,Fruits and Vegetables,178.5318,OUT045,14,Medium,Tier 2,Supermarket Type1,3067.3406
6142,18.75,Low Fat,Health and Hygiene,104.828,OUT049,17,Medium,Tier 1,Supermarket Type1,2343.616
6143,14,Regular,Frozen Foods,52.064,OUT013,29,High,Tier 3,Supermarket Type1,852.224
6144,16.1,Low Fat,Soft Drinks,192.8846,OUT049,17,Medium,Tier 1,Supermarket Type1,5350.3688
6145,12.35,Low Fat,Household,119.8124,OUT045,14,Medium,Tier 2,Supermarket Type1,2133.2232
6146,20.7,Regular,Dairy,215.0876,OUT045,14,Medium,Tier 2,Supermarket Type1,5145.3024
6147,7.825,Low Fat,Meat,62.7826,OUT018,7,Medium,Tier 3,Supermarket Type2,1162.4868
6148,12.1,Low Fat,Baking Goods,222.0114,OUT045,14,Medium,Tier 2,Supermarket Type1,3547.3824
6149,14.65,Low Fat,Household,162.4552,OUT045,14,Medium,Tier 2,Supermarket Type1,2274.3728
6150,20.75,Regular,Seafood,238.188,OUT046,19,Small,Tier 1,Supermarket Type1,5033.448
6151,11.15,Low Fat,Others,65.0142,OUT049,17,Medium,Tier 1,Supermarket Type1,1120.5414
6152,12.1,Low Fat,Soft Drinks,144.3444,OUT049,17,Medium,Tier 1,Supermarket Type1,2612.5992
6153,11.6,Regular,Breakfast,168.3474,OUT017,9,Medium,Tier 2,Supermarket Type1,4548.0798
6154,17.6,Low Fat,Dairy,173.7422,OUT017,9,Medium,Tier 2,Supermarket Type1,5863.0348
6155,10.65,Low Fat,Fruits and Vegetables,54.0272,OUT046,19,Small,Tier 1,Supermarket Type1,447.4176
6156,18.35,Regular,Fruits and Vegetables,86.2882,OUT018,7,Medium,Tier 3,Supermarket Type2,1631.8758
6157,7.35,Regular,Fruits and Vegetables,241.3512,OUT045,14,Medium,Tier 2,Supermarket Type1,5331.7264
6158,18.2,Low Fat,Fruits and Vegetables,146.4734,OUT049,17,Medium,Tier 1,Supermarket Type1,3563.3616
6159,8.39,Regular,Frozen Foods,116.0176,OUT049,17,Medium,Tier 1,Supermarket Type1,1603.2464
6160,14.3,Low Fat,Dairy,121.973,OUT013,29,High,Tier 3,Supermarket Type1,2709.806
6161,10.195,Regular,Starchy Foods,239.8538,OUT017,9,Medium,Tier 2,Supermarket Type1,4086.0146
6162,14.15,Low Fat,Snack Foods,245.3828,OUT018,7,Medium,Tier 3,Supermarket Type2,1705.7796
6163,16.2,Low Fat,Soft Drinks,153.7972,OUT045,14,Medium,Tier 2,Supermarket Type1,1402.1748
6164,12.65,Low Fat,Soft Drinks,159.9578,OUT010,18,Medium,Tier 3,Grocery Store,962.7468
6165,10.895,Low Fat,Frozen Foods,107.228,OUT010,18,Medium,Tier 3,Grocery Store,426.112
6166,5.735,Low Fat,Fruits and Vegetables,176.337,OUT046,19,Small,Tier 1,Supermarket Type1,1764.37
6167,17.85,Low Fat,Breads,93.7436,OUT017,9,Medium,Tier 2,Supermarket Type1,1701.7848
6168,5.82,Regular,Fruits and Vegetables,255.433,OUT046,19,Small,Tier 1,Supermarket Type1,4357.661
6169,10,Low Fat,Health and Hygiene,146.9102,OUT035,12,Small,Tier 2,Supermarket Type1,3207.8244
6170,17.6,Regular,Snack Foods,38.119,OUT035,12,Small,Tier 2,Supermarket Type1,732.38
6171,10.1,Low Fat,Meat,77.567,OUT013,29,High,Tier 3,Supermarket Type1,306.268
6172,17.6,Regular,Snack Foods,97.241,OUT046,19,Small,Tier 1,Supermarket Type1,193.082
6173,8.645,Low Fat,Canned,53.3982,OUT035,12,Small,Tier 2,Supermarket Type1,1209.7586
6174,19.5,Low Fat,Breads,155.9314,OUT046,19,Small,Tier 1,Supermarket Type1,3878.285
6175,7.68,Low Fat,Fruits and Vegetables,190.8162,OUT017,9,Medium,Tier 2,Supermarket Type1,2693.8268
6176,15.7,Low Fat,Hard Drinks,43.277,OUT045,14,Medium,Tier 2,Supermarket Type1,649.155
6177,5.405,Regular,Canned,199.0742,OUT045,14,Medium,Tier 2,Supermarket Type1,4777.7808
6178,20.85,Regular,Baking Goods,86.9514,OUT045,14,Medium,Tier 2,Supermarket Type1,1416.8224
6179,7.39,Low Fat,Health and Hygiene,140.4812,OUT017,9,Medium,Tier 2,Supermarket Type1,2422.1804
6180,6.465,Low Fat,Canned,263.1884,OUT018,7,Medium,Tier 3,Supermarket Type2,2914.8724
6181,18.25,Low Fat,Snack Foods,197.6084,OUT045,14,Medium,Tier 2,Supermarket Type1,2380.9008
6182,10.195,Low Fat,Breads,31.9558,OUT013,29,High,Tier 3,Supermarket Type1,373.5138
6183,15.1,Low Fat,Baking Goods,91.583,OUT017,9,Medium,Tier 2,Supermarket Type1,539.298
6184,13.65,Regular,Fruits and Vegetables,114.8834,OUT018,7,Medium,Tier 3,Supermarket Type2,1612.5676
6185,5.985,Low Fat,Frozen Foods,125.2678,OUT017,9,Medium,Tier 2,Supermarket Type1,763.0068
6186,9.5,Low Fat,Hard Drinks,189.9872,OUT010,18,Medium,Tier 3,Grocery Store,756.3488
6187,11.15,Low Fat,Dairy,44.7744,OUT045,14,Medium,Tier 2,Supermarket Type1,181.0976
6188,18,Low Fat,Health and Hygiene,126.8994,OUT046,19,Small,Tier 1,Supermarket Type1,3083.9856
6189,16.2,Low Fat,Soft Drinks,73.4696,OUT013,29,High,Tier 3,Supermarket Type1,2087.9488
6190,13.15,Low Fat,Frozen Foods,179.7976,OUT049,17,Medium,Tier 1,Supermarket Type1,2535.3664
6191,20.6,Low Fat,Health and Hygiene,148.4392,OUT013,29,High,Tier 3,Supermarket Type1,1789.6704
6192,11.395,Regular,Meat,234.6616,OUT046,19,Small,Tier 1,Supermarket Type1,4687.232
6193,6.78,Regular,Fruits and Vegetables,229.5694,OUT013,29,High,Tier 3,Supermarket Type1,3425.541
6194,8.84,Regular,Frozen Foods,110.7228,OUT049,17,Medium,Tier 1,Supermarket Type1,1657.842
6195,16.7,Low Fat,Canned,184.0292,OUT046,19,Small,Tier 1,Supermarket Type1,3101.2964
6196,13.3,Regular,Fruits and Vegetables,63.2536,OUT017,9,Medium,Tier 2,Supermarket Type1,1347.5792
6197,12.6,Regular,Frozen Foods,102.399,OUT017,9,Medium,Tier 2,Supermarket Type1,2270.378
6198,7.6,Regular,Starchy Foods,172.3448,OUT035,12,Small,Tier 2,Supermarket Type1,2556.672
6199,12.6,Regular,Baking Goods,170.5764,OUT013,29,High,Tier 3,Supermarket Type1,3779.0808
6200,6.67,Regular,Snack Foods,90.0514,OUT049,17,Medium,Tier 1,Supermarket Type1,1505.3738
6201,10.695,Low Fat,Household,36.7848,OUT035,12,Small,Tier 2,Supermarket Type1,782.9808
6202,16.6,Low Fat,Fruits and Vegetables,173.5738,OUT035,12,Small,Tier 2,Supermarket Type1,1911.5118
6203,10,Regular,Snack Foods,127.2994,OUT046,19,Small,Tier 1,Supermarket Type1,642.497
6204,19.1,Low Fat,Others,185.2608,OUT017,9,Medium,Tier 2,Supermarket Type1,1470.0864
6205,17.6,Low Fat,Health and Hygiene,161.792,OUT010,18,Medium,Tier 3,Grocery Store,159.792
6206,19.5,Regular,Soft Drinks,235.3958,OUT049,17,Medium,Tier 1,Supermarket Type1,6309.7866
6207,10.1,Regular,Snack Foods,38.4848,OUT049,17,Medium,Tier 1,Supermarket Type1,633.8416
6208,8.6,Low Fat,Household,112.6176,OUT018,7,Medium,Tier 3,Supermarket Type2,3091.9752
6209,19.7,Low Fat,Frozen Foods,109.1912,OUT013,29,High,Tier 3,Supermarket Type1,1637.868
6210,15.35,Low Fat,Frozen Foods,37.219,OUT017,9,Medium,Tier 2,Supermarket Type1,805.618
6211,5.26,Regular,Baking Goods,162.6868,OUT017,9,Medium,Tier 2,Supermarket Type1,3767.0964
6212,9.8,Low Fat,Fruits and Vegetables,175.337,OUT045,14,Medium,Tier 2,Supermarket Type1,529.311
6213,16.5,Low Fat,Health and Hygiene,39.3506,OUT045,14,Medium,Tier 2,Supermarket Type1,645.1602
6214,10.5,Low Fat,Fruits and Vegetables,40.1164,OUT035,12,Small,Tier 2,Supermarket Type1,849.5608
6215,13.1,Low Fat,Others,191.353,OUT018,7,Medium,Tier 3,Supermarket Type2,1328.271
6216,9.3,Regular,Snack Foods,196.5084,OUT045,14,Medium,Tier 2,Supermarket Type1,4364.9848
6217,14.3,Low Fat,Frozen Foods,79.6302,OUT045,14,Medium,Tier 2,Supermarket Type1,792.302
6218,10.8,Low Fat,Soft Drinks,240.3564,OUT045,14,Medium,Tier 2,Supermarket Type1,4290.4152
6219,12.85,Low Fat,Snack Foods,157.763,OUT018,7,Medium,Tier 3,Supermarket Type2,2659.871
6220,6.78,Low Fat,Fruits and Vegetables,184.624,OUT035,12,Small,Tier 2,Supermarket Type1,5406.296
6221,9.195,Regular,Frozen Foods,85.5566,OUT035,12,Small,Tier 2,Supermarket Type1,930.1226
6222,7.905,Low Fat,Hard Drinks,229.2694,OUT046,19,Small,Tier 1,Supermarket Type1,1826.9552
6223,17.6,Low Fat,Snack Foods,115.4176,OUT017,9,Medium,Tier 2,Supermarket Type1,1145.176
6224,15.7,Regular,Canned,112.0202,OUT017,9,Medium,Tier 2,Supermarket Type1,3150.5656
6225,19.2,Low Fat,Frozen Foods,112.7886,OUT013,29,High,Tier 3,Supermarket Type1,1779.0176
6226,7.405,Low Fat,Canned,92.7146,OUT018,7,Medium,Tier 3,Supermarket Type2,1185.7898
6227,19.5,Regular,Soft Drinks,233.9958,OUT010,18,Medium,Tier 3,Grocery Store,467.3916
6228,9.195,Regular,Baking Goods,78.1644,OUT017,9,Medium,Tier 2,Supermarket Type1,1414.1592
6229,11.65,Low Fat,Baking Goods,151.1024,OUT045,14,Medium,Tier 2,Supermarket Type1,1518.024
6230,21.1,Low Fat,Household,146.1786,OUT013,29,High,Tier 3,Supermarket Type1,3034.0506
6231,8.695,Low Fat,Household,93.2094,OUT017,9,Medium,Tier 2,Supermarket Type1,666.4658
6232,7.27,Regular,Canned,89.0488,OUT013,29,High,Tier 3,Supermarket Type1,181.0976
6233,8.85,Low Fat,Household,105.6964,OUT013,29,High,Tier 3,Supermarket Type1,210.3928
6234,18.6,Low Fat,Snack Foods,152.9366,OUT035,12,Small,Tier 2,Supermarket Type1,1662.5026
6235,9.1,Regular,Frozen Foods,78.7618,OUT049,17,Medium,Tier 1,Supermarket Type1,402.809
6236,7.975,Low Fat,Baking Goods,82.425,OUT049,17,Medium,Tier 1,Supermarket Type1,749.025
6237,10,Low Fat,Health and Hygiene,121.444,OUT017,9,Medium,Tier 2,Supermarket Type1,2516.724
6238,6.865,Low Fat,Snack Foods,214.0218,OUT046,19,Small,Tier 1,Supermarket Type1,5556.7668
6239,16.7,Regular,Starchy Foods,65.5168,OUT035,12,Small,Tier 2,Supermarket Type1,1022.6688
6240,7.285,Low Fat,Household,174.9054,OUT010,18,Medium,Tier 3,Grocery Store,525.3162
6241,8.43,Low Fat,Soft Drinks,196.2768,OUT045,14,Medium,Tier 2,Supermarket Type1,1576.6144
6242,20.2,Regular,Baking Goods,194.611,OUT010,18,Medium,Tier 3,Grocery Store,392.822
6243,8.75,Regular,Fruits and Vegetables,187.6556,OUT049,17,Medium,Tier 1,Supermarket Type1,5257.1568
6244,9.695,Low Fat,Hard Drinks,177.5344,OUT035,12,Small,Tier 2,Supermarket Type1,3033.3848
6245,7.75,Regular,Frozen Foods,35.2558,OUT046,19,Small,Tier 1,Supermarket Type1,780.9834
6246,19.75,Low Fat,Fruits and Vegetables,115.8466,OUT013,29,High,Tier 3,Supermarket Type1,2474.7786
6247,9.8,Regular,Baking Goods,50.8008,OUT010,18,Medium,Tier 3,Grocery Store,101.2016
6248,11.8,Regular,Meat,152.4366,OUT017,9,Medium,Tier 2,Supermarket Type1,3929.5516
6249,9.8,Regular,Baking Goods,36.8874,OUT049,17,Medium,Tier 1,Supermarket Type1,564.5984
6250,7.42,Low Fat,Snack Foods,248.0092,OUT013,29,High,Tier 3,Supermarket Type1,1245.046
6251,20.75,Low Fat,Soft Drinks,151.8024,OUT010,18,Medium,Tier 3,Grocery Store,151.8024
6252,12.6,Regular,Frozen Foods,103.999,OUT049,17,Medium,Tier 1,Supermarket Type1,825.592
6253,19.75,Regular,Frozen Foods,179.566,OUT018,7,Medium,Tier 3,Supermarket Type2,2696.49
6254,10.895,Regular,Dairy,122.973,OUT013,29,High,Tier 3,Supermarket Type1,1231.73
6255,16.6,Low Fat,Frozen Foods,53.5614,OUT018,7,Medium,Tier 3,Supermarket Type2,939.4438
6256,6.765,Regular,Frozen Foods,105.3306,OUT017,9,Medium,Tier 2,Supermarket Type1,2090.612
6257,13.1,Low Fat,Fruits and Vegetables,175.8054,OUT045,14,Medium,Tier 2,Supermarket Type1,2801.6864
6258,6.155,Regular,Meat,213.956,OUT017,9,Medium,Tier 2,Supermarket Type1,2343.616
6259,10.65,Low Fat,Others,164.1526,OUT046,19,Small,Tier 1,Supermarket Type1,1808.9786
6260,20.25,Regular,Baking Goods,241.8538,OUT046,19,Small,Tier 1,Supermarket Type1,5768.4912
6261,20.5,Low Fat,Baking Goods,106.0596,OUT035,12,Small,Tier 2,Supermarket Type1,970.7364
6262,11.8,Regular,Frozen Foods,176.8344,OUT013,29,High,Tier 3,Supermarket Type1,3568.688
6263,15,Low Fat,Breads,120.0414,OUT013,29,High,Tier 3,Supermarket Type1,3533.4006
6264,13.15,Low Fat,Frozen Foods,180.7976,OUT013,29,High,Tier 3,Supermarket Type1,6157.3184
6265,15.5,Regular,Fruits and Vegetables,198.9768,OUT018,7,Medium,Tier 3,Supermarket Type2,4729.8432
6266,11.6,Regular,Frozen Foods,81.7276,OUT017,9,Medium,Tier 2,Supermarket Type1,1949.4624
